parmy@fedora:~$ readelf -Ws libc-2.23.so

Symbol table '.dynsym' contains 2415 entries:
   Num:    Value  Size Type    Bind   Vis      Ndx Name
  1118: 00046b20    37 FUNC    WEAK   DEFAULT   13 register_printf_function@@GLIBC_2.0
  1119: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.1
  1120: 0002ba00    53 FUNC    GLOBAL DEFAULT   13 __sigsetjmp@@GLIBC_2.0
  1121: 0009e050   258 FUNC    GLOBAL DEFAULT   13 __isoc99_wscanf@@GLIBC_2.7
  1122: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.2
  1123: 000dd8f0   157 FUNC    GLOBAL DEFAULT   13 preadv64@@GLIBC_2.10
  1124: 001b0dfc     4 OBJECT  GLOBAL DEFAULT   32 stdout@@GLIBC_2.0
  1125: 00076560    17 FUNC    GLOBAL DEFAULT   13 __ffs@@GLIBC_2.0
  1126: 000f5bd0   112 FUNC    WEAK   DEFAULT   13 inet_makeaddr@@GLIBC_2.0
  1127: 000dfd40   766 FUNC    WEAK   DEFAULT   13 getttyent@@GLIBC_2.0
  1128: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.3
  1129: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.4
  1130: 001b1dcc     4 OBJECT  GLOBAL DEFAULT   33 __curbrk@@GLIBC_2.0
  1131: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.5
  1132: 000f5ec0   386 FUNC    GLOBAL DEFAULT   13 gethostbyaddr@@GLIBC_2.0
  1133: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.6
  1134: 0005f0b0   146 FUNC    GLOBAL DEFAULT   13 _IO_popen@@GLIBC_2.1
  1135: 0011dd70   146 FUNC    GLOBAL DEFAULT   13 _IO_popen@GLIBC_2.0
  1136: 000e3c10    42 FUNC    WEAK   DEFAULT   13 get_phys_pages@@GLIBC_2.0
  1137: 000efef0    31 FUNC    WEAK   DEFAULT   13 argp_help@@GLIBC_2.1
  1138: 001b03c8     4 OBJECT  GLOBAL DEFAULT   32 __ctype_toupper@GLIBC_2.0
  1139: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.7
  1140: 000649c0   270 FUNC    GLOBAL DEFAULT   13 fputc@@GLIBC_2.0
  1141: 00122080    62 FUNC    GLOBAL DEFAULT   13 gethostent_r@GLIBC_2.0
  1142: 0002b250   114 FUNC    WEAK   DEFAULT   13 frexp@@GLIBC_2.0
  1143: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.8
  1144: 000e97d0    74 FUNC    GLOBAL DEFAULT   13 __towlower_l@@GLIBC_2.1
  1145: 0006b3a0   145 FUNC    GLOBAL DEFAULT   13 _IO_seekmark@@GLIBC_2.0
  1146: 000f70e0   193 FUNC    GLOBAL DEFAULT   13 gethostent_r@@GLIBC_2.1.2
  1147: 0005aaa0   242 FUNC    GLOBAL DEFAULT   13 psignal@@GLIBC_2.0
  1148: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.9
  1149: 000e30a0    26 FUNC    GLOBAL DEFAULT   13 verrx@@GLIBC_2.0
  1150: 00117ca0    29 FUNC    GLOBAL DEFAULT   13 setlogin@@GLIBC_2.0
  1151: 0011f550    31 FUNC    GLOBAL DEFAULT   13 versionsort64@GLIBC_2.1
  1152: 000fbf80   538 FUNC    GLOBAL DEFAULT   13 __internal_getnetgrent_r@@GLIBC_PRIVATE
  1153: 000abb30    31 FUNC    GLOBAL DEFAULT   13 versionsort64@@GLIBC_2.2
  1154: 000660e0   262 FUNC    GLOBAL DEFAULT   13 fseeko64@@GLIBC_2.1
  1155: 001afac0    84 OBJECT  GLOBAL DEFAULT   28 _IO_file_jumps@@GLIBC_2.0
  1156: 000e3ed0    36 FUNC    GLOBAL DEFAULT   13 fremovexattr@@GLIBC_2.3
  1157: 000f4420    68 FUNC    GLOBAL DEFAULT   13 __wcscpy_chk@@GLIBC_2.4
  1158: 00071c30    71 FUNC    GLOBAL DEFAULT   13 __libc_valloc@@GLIBC_2.0
  1159: 000e66a0   118 FUNC    WEAK   DEFAULT   13 recv@@GLIBC_2.0
  1160: 0005b7e0   232 FUNC    GLOBAL DEFAULT   13 __isoc99_fscanf@@GLIBC_2.7
  1161: 001066e0    41 FUNC    GLOBAL DEFAULT   13 _rpc_dtablesize@@GLIBC_2.0
  1162: 0006abd0    73 FUNC    GLOBAL DEFAULT   13 _IO_sungetc@@GLIBC_2.0
  1163: 000b0340    32 FUNC    GLOBAL DEFAULT   13 getsid@@GLIBC_2.0
  1164: 000e5be0    38 FUNC    GLOBAL DEFAULT   13 create_module@GLIBC_2.0
  1165: 000de520    50 FUNC    WEAK   DEFAULT   13 mktemp@@GLIBC_2.0
  1166: 00100ef0    33 FUNC    WEAK   DEFAULT   13 inet_addr@@GLIBC_2.0
  1167: 000f5250    77 FUNC    GLOBAL DEFAULT   13 __mbstowcs_chk@@GLIBC_2.4
  1168: 000dd280    36 FUNC    WEAK   DEFAULT   13 getrusage@@GLIBC_2.0
  1169: 00067270   263 FUNC    GLOBAL DEFAULT   13 _IO_peekc_locked@@GLIBC_2.0
  1170: 0006b330    46 FUNC    GLOBAL DEFAULT   13 _IO_remove_marker@@GLIBC_2.0
  1171: 000e6e50   148 FUNC    GLOBAL DEFAULT   13 __sendmmsg@@GLIBC_PRIVATE
  1172: 001b0768     4 OBJECT  WEAK   DEFAULT   32 __malloc_hook@@GLIBC_2.0
  1173: 00025150    23 FUNC    GLOBAL DEFAULT   13 __isspace_l@@GLIBC_2.1
  1174: 000e9450   122 FUNC    WEAK   DEFAULT   13 iswlower_l@@GLIBC_2.3
  1175: 000d9500  1352 FUNC    GLOBAL DEFAULT   13 fts_read@@GLIBC_2.0
  1176: 000deb40   118 FUNC    GLOBAL DEFAULT   13 getfsspec@@GLIBC_2.0
  1177: 0002fd00    47 FUNC    GLOBAL DEFAULT   13 __strtoll_internal@@GLIBC_2.0
  1178: 000e8b80   152 FUNC    WEAK   DEFAULT   13 iswgraph@@GLIBC_2.0
  1179: 000de790    82 FUNC    GLOBAL DEFAULT   13 ualarm@@GLIBC_2.0
  1180: 000f54a0    29 FUNC    GLOBAL DEFAULT   13 __dprintf_chk@@GLIBC_2.8
  1181: 000e5f80    50 FUNC    GLOBAL DEFAULT   13 query_module@GLIBC_2.0
  1182: 0005dc00   349 FUNC    WEAK   DEFAULT   13 fputs@@GLIBC_2.0
  1183: 000d2b00    94 FUNC    GLOBAL DEFAULT   13 posix_spawn_file_actions_destroy@@GLIBC_2.2
  1184: 00075c00   229 FUNC    WEAK   DEFAULT   13 strtok_r@@GLIBC_2.0
  1185: 000f7030   163 FUNC    GLOBAL DEFAULT   13 endhostent@@GLIBC_2.0
  1186: 00121ea0    65 FUNC    GLOBAL DEFAULT   13 pthread_cond_wait@GLIBC_2.0
  1187: 000f1a30    65 FUNC    GLOBAL DEFAULT   13 pthread_cond_wait@@GLIBC_2.3.2
  1188: 000789f0   123 FUNC    GLOBAL DEFAULT   13 argz_delete@@GLIBC_2.0
  1189: 00025110    23 FUNC    GLOBAL DEFAULT   13 __isprint_l@@GLIBC_2.1
  1190: 00112670   101 FUNC    GLOBAL DEFAULT   13 xdr_u_long@@GLIBC_2.0
  1191: 000617f0    69 FUNC    GLOBAL DEFAULT   13 __woverflow@@GLIBC_2.2
  1192: 000f44f0    53 FUNC    GLOBAL DEFAULT   13 __wmempcpy_chk@@GLIBC_2.4
  1193: 000b15e0   623 FUNC    WEAK   DEFAULT   13 fpathconf@@GLIBC_2.0
  1194: 00025090    22 FUNC    WEAK   DEFAULT   13 iscntrl_l@@GLIBC_2.3
  1195: 000c8a20   158 FUNC    WEAK   DEFAULT   13 regerror@@GLIBC_2.0
  1196: 000749c0    39 IFUNC   WEAK   DEFAULT   13 strnlen@@GLIBC_2.0
  1197: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.10
  1198: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.11
  1199: 0002f7a0    45 FUNC    GLOBAL DEFAULT   13 nrand48@@GLIBC_2.0
  1200: 000e6e50   148 FUNC    WEAK   DEFAULT   13 sendmmsg@@GLIBC_2.14
  1201: 000ea530   176 FUNC    GLOBAL DEFAULT   13 getspent_r@@GLIBC_2.1.2
  1202: 00121d10    38 FUNC    GLOBAL DEFAULT   13 getspent_r@GLIBC_2.0
  1203: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.12
  1204: 000905e0    10 FUNC    WEAK   DEFAULT   13 wmempcpy@@GLIBC_2.2
  1205: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.13
  1206: 001b378c     4 OBJECT  GLOBAL DEFAULT   33 argp_program_bug_address@@GLIBC_2.1
  1207: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.14
  1208: 000d4540    38 FUNC    WEAK   DEFAULT   13 lseek@@GLIBC_2.0
  1209: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.15
  1210: 000b0470   135 FUNC    WEAK   DEFAULT   13 setresgid@@GLIBC_2.0
  1211: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.16
  1212: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.17
  1213: 0007ca90    53 FUNC    GLOBAL DEFAULT   13 __strncmp_g@@GLIBC_2.1.1
  1214: 00112cb0   293 FUNC    GLOBAL DEFAULT   13 xdr_string@@GLIBC_2.0
  1215: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.18
  1216: 000a2d20   127 FUNC    GLOBAL DEFAULT   13 ftime@@GLIBC_2.0
  1217: 0002c500    36 FUNC    WEAK   DEFAULT   13 sigaltstack@@GLIBC_2.0
  1218: 000600a0   258 FUNC    WEAK   DEFAULT   13 getwc@@GLIBC_2.2
  1219: 00076940    84 IFUNC   GLOBAL DEFAULT   13 memcpy@@GLIBC_2.0
  1220: 000e0390    73 FUNC    GLOBAL DEFAULT   13 endusershell@@GLIBC_2.0
  1221: 000ca910    32 FUNC    GLOBAL DEFAULT   13 __sched_get_priority_min@@GLIBC_2.0
  1222: 000e2630   350 FUNC    GLOBAL DEFAULT   13 __tsearch@@GLIBC_PRIVATE
  1223: 000d5580   148 FUNC    GLOBAL DEFAULT   13 getwd@@GLIBC_2.0
  1224: 000908d0    49 FUNC    WEAK   DEFAULT   13 mbrlen@@GLIBC_2.0
  1225: 00065e50   644 FUNC    GLOBAL DEFAULT   13 freopen64@@GLIBC_2.1
  1226: 000d3730    19 FUNC    GLOBAL DEFAULT   13 posix_spawnattr_setschedparam@@GLIBC_2.2
  1227: 0005ced0   530 FUNC    GLOBAL DEFAULT   13 fclose@@GLIBC_2.1
  1228: 000a2da0  1779 FUNC    WEAK   DEFAULT   13 getdate_r@@GLIBC_2.1
  1229: 0011d730   410 FUNC    GLOBAL DEFAULT   13 fclose@GLIBC_2.0
  1230: 000d27e0   165 FUNC    GLOBAL DEFAULT   13 __libc_pread@@GLIBC_PRIVATE
  1231: 0006ac20    63 FUNC    GLOBAL DEFAULT   13 _IO_adjust_column@@GLIBC_2.0
  1232: 00061fd0   168 FUNC    GLOBAL DEFAULT   13 _IO_seekwmark@@GLIBC_2.2
  1233: 00104480   173 FUNC    GLOBAL DEFAULT   13 __nss_lookup@@GLIBC_PRIVATE
  1234: 0002c2f0    79 FUNC    GLOBAL DEFAULT   13 __sigpause@@GLIBC_2.0
  1235: 000d45a0   298 FUNC    WEAK   DEFAULT   13 euidaccess@@GLIBC_2.0
  1236: 000d5e90    38 FUNC    GLOBAL DEFAULT   13 symlinkat@@GLIBC_2.4
  1237: 0002f690    25 FUNC    GLOBAL DEFAULT   13 rand@@GLIBC_2.0
  1238: 000ddfa0   210 FUNC    WEAK   DEFAULT   13 pselect@@GLIBC_2.0
  1239: 000f1d50    65 FUNC    GLOBAL DEFAULT   13 pthread_setcanceltype@@GLIBC_2.0
  1240: 000dce00    39 FUNC    GLOBAL DEFAULT   13 tcsetpgrp@@GLIBC_2.0
  1241: 000f2f50    84 IFUNC   GLOBAL DEFAULT   13 __memmove_chk@@GLIBC_2.3.4
  1242: 0008fd50    39 IFUNC   WEAK   DEFAULT   13 wcscmp@@GLIBC_2.0
  1243: 000d82e0    84 FUNC    GLOBAL DEFAULT   13 nftw64@@GLIBC_2.3.3
  1244: 00121a10    37 FUNC    GLOBAL DEFAULT   13 nftw64@GLIBC_2.1
  1245: 000e1270    38 FUNC    WEAK   DEFAULT   13 mprotect@@GLIBC_2.0
  1246: 000f4120    65 FUNC    GLOBAL DEFAULT   13 __getwd_chk@@GLIBC_2.4
  1247: 0007c9b0    52 FUNC    GLOBAL DEFAULT   13 __strcat_c@@GLIBC_2.1.1
  1248: 00076560    17 FUNC    WEAK   DEFAULT   13 ffsl@@GLIBC_2.1
  1249: 001042e0   416 FUNC    GLOBAL DEFAULT   13 __nss_lookup_function@@GLIBC_PRIVATE
  1250: 000decb0   172 FUNC    GLOBAL DEFAULT   13 getmntent@@GLIBC_2.0
  1251: 0009d820    96 FUNC    GLOBAL DEFAULT   13 __wcscasecmp_l@@GLIBC_2.1
  1252: 0011af50    24 FUNC    GLOBAL DEFAULT   13 __libc_dl_error_tsd@@GLIBC_PRIVATE
  1253: 0007c9f0    36 FUNC    GLOBAL DEFAULT   13 __strcat_g@@GLIBC_2.1.1
  1254: 0002fc40    47 FUNC    GLOBAL DEFAULT   13 __strtol_internal@@GLIBC_2.0
  1255: 000f3420   245 FUNC    GLOBAL DEFAULT   13 __vsnprintf_chk@@GLIBC_2.3.4
  1256: 000de620    41 FUNC    GLOBAL DEFAULT   13 mkostemp64@@GLIBC_2.7
  1257: 000aa2e0    42 FUNC    GLOBAL DEFAULT   13 __wcsftime_l@@GLIBC_2.3
  1258: 0005cdc0   261 FUNC    GLOBAL DEFAULT   13 _IO_file_doallocate@@GLIBC_2.0
  1259: 000f1b60    69 FUNC    GLOBAL DEFAULT   13 pthread_setschedparam@@GLIBC_2.0
  1260: 00066f10   407 FUNC    GLOBAL DEFAULT   13 fmemopen@GLIBC_2.2
  1261: 0002fcd0    45 FUNC    WEAK   DEFAULT   13 strtoul@@GLIBC_2.0
  1262: 000e21d0    75 FUNC    WEAK   DEFAULT   13 hdestroy_r@@GLIBC_2.0
  1263: 00066ab0   423 FUNC    GLOBAL DEFAULT   13 fmemopen@@GLIBC_2.22
  1264: 000ea480   163 FUNC    GLOBAL DEFAULT   13 endspent@@GLIBC_2.0
  1265: 000e1430    24 FUNC    GLOBAL DEFAULT   13 munlockall@@GLIBC_2.0
  1266: 0002c340    18 FUNC    WEAK   DEFAULT   13 sigpause@@GLIBC_2.0
  1267: 0011a1a0    50 FUNC    GLOBAL DEFAULT   13 getutmp@@GLIBC_2.1.1
  1268: 0011a1a0    50 FUNC    GLOBAL DEFAULT   13 getutmpx@@GLIBC_2.1.1
  1269: 000442b0    38 FUNC    GLOBAL DEFAULT   13 vprintf@@GLIBC_2.0
  1270: 001126e0     2 FUNC    GLOBAL DEFAULT   13 xdr_u_int@@GLIBC_2.0
  1271: 000e69a0    90 FUNC    GLOBAL DEFAULT   13 setsockopt@@GLIBC_2.0
  1272: 0006a620   186 FUNC    GLOBAL DEFAULT   13 _IO_default_xsputn@@GLIBC_2.0
  1273: 000702c0   337 FUNC    GLOBAL DEFAULT   13 malloc@@GLIBC_2.0
  1274: 001b39d0    12 OBJECT  GLOBAL DEFAULT   33 svcauthdes_stats@@GLIBC_2.0
  1275: 000e5850    33 FUNC    GLOBAL DEFAULT   13 eventfd_read@@GLIBC_2.7
  1276: 0002fd90    45 FUNC    WEAK   DEFAULT   13 strtouq@@GLIBC_2.0
  1277: 000e0400   582 FUNC    GLOBAL DEFAULT   13 getpass@@GLIBC_2.0
  1278: 000e1370    50 FUNC    WEAK   DEFAULT   13 remap_file_pages@@GLIBC_2.3.3
  1279: 0002bb20    81 FUNC    WEAK   DEFAULT   13 siglongjmp@@GLIBC_2.0
  1280: 00109d10    28 FUNC    GLOBAL DEFAULT   13 xdr_keystatus@@GLIBC_2.0
  1281: 001b03c4     4 OBJECT  GLOBAL DEFAULT   32 __ctype32_tolower@GLIBC_2.2
  1282: 000e6140    32 FUNC    GLOBAL DEFAULT   13 uselib@GLIBC_2.0
  1283: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.22
  1284: 0002c8d0    89 FUNC    GLOBAL DEFAULT   13 sigisemptyset@@GLIBC_2.0
  1285: 0003b130    54 FUNC    GLOBAL DEFAULT   13 strfmon@@GLIBC_2.0
  1286: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.23
  1287: 00024660   458 FUNC    WEAK   DEFAULT   13 duplocale@@GLIBC_2.3
  1288: 0002bd50    68 FUNC    GLOBAL DEFAULT   13 killpg@@GLIBC_2.0
  1289: 0007cc30    54 FUNC    GLOBAL DEFAULT   13 __strspn_g@@GLIBC_2.1.1
  1290: 00073e30    66 IFUNC   GLOBAL DEFAULT   13 strcat@@GLIBC_2.0
  1291: 00112660     2 FUNC    GLOBAL DEFAULT   13 xdr_int@@GLIBC_2.0
  1292: 000e6d30   118 FUNC    GLOBAL DEFAULT   13 accept4@@GLIBC_2.10
  1293: 000d3ef0    21 FUNC    WEAK   DEFAULT   13 umask@@GLIBC_2.0
  1294: 0009e470   126 FUNC    GLOBAL DEFAULT   13 __isoc99_vswscanf@@GLIBC_2.7
  1295: 00076790    66 IFUNC   WEAK   DEFAULT   13 strcasecmp@@GLIBC_2.0
  1296: 000661f0   443 FUNC    GLOBAL DEFAULT   13 ftello64@@GLIBC_2.1
  1297: 000abb50   161 FUNC    WEAK   DEFAULT   13 fdopendir@@GLIBC_2.4
  1298: 0003a990  1462 FUNC    GLOBAL DEFAULT   13 realpath@@GLIBC_2.3
  1299: 0011d3f0    65 FUNC    GLOBAL DEFAULT   13 realpath@GLIBC_2.0
  1300: 000f1760    65 FUNC    GLOBAL DEFAULT   13 pthread_attr_getschedpolicy@@GLIBC_2.0
  1301: 0002b0d0   342 FUNC    WEAK   DEFAULT   13 modf@@GLIBC_2.0
  1302: 00065c90   444 FUNC    WEAK   DEFAULT   13 ftello@@GLIBC_2.1
  1303: 000a2ce0    51 FUNC    GLOBAL DEFAULT   13 timegm@@GLIBC_2.0
  1304: 0011a9b0    59 FUNC    GLOBAL DEFAULT   13 __libc_dlclose@@GLIBC_PRIVATE
  1305: 00071f80   234 FUNC    GLOBAL DEFAULT   13 __libc_mallinfo@@GLIBC_2.0
  1306: 0002bce0   102 FUNC    GLOBAL DEFAULT   13 raise@@GLIBC_2.0
  1307: 000ddcb0   151 FUNC    GLOBAL DEFAULT   13 setegid@@GLIBC_2.0
  1308: 000f2500    38 FUNC    GLOBAL DEFAULT   13 __clock_getres@@GLIBC_PRIVATE
  1309: 000e5670    21 FUNC    GLOBAL DEFAULT   13 setfsgid@@GLIBC_2.0
  1310: 00070f00   312 FUNC    WEAK   DEFAULT   13 malloc_usable_size@@GLIBC_2.0
  1311: 000619c0    74 FUNC    GLOBAL DEFAULT   13 _IO_wdefault_doallocate@@GLIBC_2.2
  1312: 000250b0    23 FUNC    GLOBAL DEFAULT   13 __isdigit_l@@GLIBC_2.1
  1313: 0004e990 25245 FUNC    GLOBAL DEFAULT   13 _IO_vfscanf@@GLIBC_2.0
  1314: 0005b420    91 FUNC    GLOBAL DEFAULT   13 remove@@GLIBC_2.0
  1315: 000ca880    38 FUNC    WEAK   DEFAULT   13 sched_setscheduler@@GLIBC_2.0
  1316: 000aa310   119 FUNC    GLOBAL DEFAULT   13 timespec_get@@GLIBC_2.16
  1317: 00098790    39 FUNC    WEAK   DEFAULT   13 wcstold_l@@GLIBC_2.3
  1318: 000b02e0    36 FUNC    WEAK   DEFAULT   13 setpgid@@GLIBC_2.0
  1319: 00070bb0    16 FUNC    WEAK   DEFAULT   13 aligned_alloc@@GLIBC_2.16
  1320: 000d42e0    81 FUNC    GLOBAL DEFAULT   13 __openat_2@@GLIBC_2.7
  1321: 000e6550    74 FUNC    WEAK   DEFAULT   13 getpeername@@GLIBC_2.0
  1322: 0009d820    96 FUNC    WEAK   DEFAULT   13 wcscasecmp_l@@GLIBC_2.3
  1323: 000744a0   329 FUNC    GLOBAL DEFAULT   13 __strverscmp@@GLIBC_2.1.1
  1324: 000f3d40   355 FUNC    GLOBAL DEFAULT   13 __fgets_chk@@GLIBC_2.4
  1325: 0007c760    42 FUNC    GLOBAL DEFAULT   13 __memset_gcn_by2@@GLIBC_2.1.1
  1326: 001035a0    20 FUNC    GLOBAL DEFAULT   13 __res_state@@GLIBC_2.2
  1327: 00106ab0   450 FUNC    GLOBAL DEFAULT   13 pmap_getmaps@@GLIBC_2.0
  1328: 00074640    84 FUNC    GLOBAL DEFAULT   13 __strndup@@GLIBC_2.2
  1329: 001aeaa0   540 OBJECT  GLOBAL DEFAULT   28 sys_errlist@@GLIBC_2.12
  1330: 0007c730    39 FUNC    GLOBAL DEFAULT   13 __memset_gcn_by4@@GLIBC_2.1.1
  1331: 001aeaa0   492 OBJECT  GLOBAL DEFAULT   28 sys_errlist@GLIBC_2.0
  1332: 001aeaa0   500 OBJECT  GLOBAL DEFAULT   28 sys_errlist@GLIBC_2.1
  1333: 001aeaa0   504 OBJECT  GLOBAL DEFAULT   28 sys_errlist@GLIBC_2.3
  1334: 0002b500   106 FUNC    WEAK   DEFAULT   13 frexpf@@GLIBC_2.0
  1335: 001aeaa0   528 OBJECT  GLOBAL DEFAULT   28 sys_errlist@GLIBC_2.4
  1336: 001b3710     4 OBJECT  GLOBAL DEFAULT   33 mallwatch@@GLIBC_2.0
  1337: 0006b0a0   547 FUNC    WEAK   DEFAULT   13 _flushlbf@@GLIBC_2.2
  1338: 000908b0    30 FUNC    WEAK   DEFAULT   13 mbsinit@@GLIBC_2.0
  1339: 000e9820    74 FUNC    WEAK   DEFAULT   13 towupper_l@@GLIBC_2.3
  1340: 000f3280    53 FUNC    GLOBAL DEFAULT   13 __strncpy_chk@@GLIBC_2.3.4
  1341: 000b00f0    13 FUNC    WEAK   DEFAULT   13 getgid@@GLIBC_2.0
  1342: 000490b0    41 FUNC    WEAK   DEFAULT   13 asprintf@@GLIBC_2.0
  1343: 000a1650   137 FUNC    WEAK   DEFAULT   13 tzset@@GLIBC_2.0
  1344: 000d2890   165 FUNC    GLOBAL DEFAULT   13 __libc_pwrite@@GLIBC_PRIVATE
  1345: 000c81c0   136 FUNC    WEAK   DEFAULT   13 re_compile_pattern@@GLIBC_2.0
  1346: 0011c310    41 FUNC    GLOBAL DEFAULT   13 __register_frame_table@@GLIBC_2.0
  1347: 000d3b60    38 FUNC    GLOBAL DEFAULT   13 __lxstat64@GLIBC_2.1
  1348: 001b0e20    80 OBJECT  GLOBAL DEFAULT   32 _IO_stderr_@@GLIBC_2.0
  1349: 001b0178     4 OBJECT  GLOBAL DEFAULT   32 re_max_failures@@GLIBC_2.0
  1350: 000d3b60    38 FUNC    GLOBAL DEFAULT   13 __lxstat64@@GLIBC_2.2
  1351: 0002b850   113 FUNC    WEAK   DEFAULT   13 frexpl@@GLIBC_2.0
  1352: 00111c40   716 FUNC    GLOBAL DEFAULT   13 svcudp_bufcreate@@GLIBC_2.0
  1353: 00018e10    41 FUNC    GLOBAL DEFAULT   13 __umoddi3@GLIBC_2.0
  1354: 00108e90   105 FUNC    GLOBAL DEFAULT   13 xdrrec_eof@@GLIBC_2.0
  1355: 00024ed0    35 FUNC    GLOBAL DEFAULT   13 isupper@@GLIBC_2.0
  1356: 000e0e70    26 FUNC    GLOBAL DEFAULT   13 vsyslog@@GLIBC_2.0
  1357: 000d3d80    46 FUNC    WEAK   DEFAULT   13 fstatfs64@@GLIBC_2.1
  1358: 00074740   369 FUNC    GLOBAL DEFAULT   13 __strerror_r@@GLIBC_2.0
  1359: 0002b3d0    17 FUNC    WEAK   DEFAULT   13 finitef@@GLIBC_2.0
  1360: 00118130   100 FUNC    WEAK   DEFAULT   13 getutline@@GLIBC_2.0
  1361: 0006a360   363 FUNC    GLOBAL DEFAULT   13 __uflow@@GLIBC_2.0
  1362: 000e5a90    44 FUNC    GLOBAL DEFAULT   13 prlimit64@@GLIBC_2.13
  1363: 00076390    84 IFUNC   GLOBAL DEFAULT   13 __mempcpy@@GLIBC_2.0
  1364: 000302e0    30 FUNC    WEAK   DEFAULT   13 strtol_l@@GLIBC_2.3
  1365: 0002b3b0    21 FUNC    GLOBAL DEFAULT   13 __isnanf@@GLIBC_2.0
  1366: 0002b6b0    14 FUNC    WEAK   DEFAULT   13 finitel@@GLIBC_2.0
  1367: 00023f30    86 FUNC    GLOBAL DEFAULT   13 __nl_langinfo_l@@GLIBC_2.2
  1368: 00110df0   175 FUNC    GLOBAL DEFAULT   13 svc_getreq_poll@@GLIBC_2.2
  1369: 000d3850    41 IFUNC   GLOBAL DEFAULT   13 __sched_cpucount@@GLIBC_2.6
  1370: 000f1670    65 FUNC    GLOBAL DEFAULT   13 pthread_attr_setinheritsched@@GLIBC_2.0
  1371: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.1.1
  1372: 00023f00    35 FUNC    GLOBAL DEFAULT   13 nl_langinfo@@GLIBC_2.0
  1373: 001b3924     4 OBJECT  GLOBAL DEFAULT   33 svc_pollfd@@GLIBC_2.2
  1374: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.1.2
  1375: 000657c0   198 FUNC    WEAK   DEFAULT   13 __vsnprintf@@GLIBC_2.0
  1376: 000dead0    25 FUNC    GLOBAL DEFAULT   13 setfsent@@GLIBC_2.0
  1377: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.1.3
  1378: 0002b670    59 FUNC    GLOBAL DEFAULT   13 __isnanl@@GLIBC_2.0
  1379: 000df7d0   154 FUNC    WEAK   DEFAULT   13 hasmntopt@@GLIBC_2.0
  1380: 000f2500    38 FUNC    WEAK   DEFAULT   13 clock_getres@@GLIBC_2.17
  1381: 000aaf80    95 FUNC    WEAK   DEFAULT   13 opendir@@GLIBC_2.0
  1382: 0002ca30    17 FUNC    GLOBAL DEFAULT   13 __libc_current_sigrtmax@@GLIBC_2.1
  1383: 000f7340   624 FUNC    GLOBAL DEFAULT   13 getnetbyaddr_r@@GLIBC_2.1.2
  1384: 001220c0    73 FUNC    GLOBAL DEFAULT   13 getnetbyaddr_r@GLIBC_2.0
  1385: 0008fe70   176 FUNC    GLOBAL DEFAULT   13 wcsncat@@GLIBC_2.0
  1386: 0002b230    25 FUNC    GLOBAL DEFAULT   13 scalbln@GLIBC_2.1
  1387: 000f51d0    53 FUNC    GLOBAL DEFAULT   13 __mbsrtowcs_chk@@GLIBC_2.4
  1388: 0005d630   385 FUNC    GLOBAL DEFAULT   13 _IO_fgets@@GLIBC_2.0
  1389: 000f6ef0   159 FUNC    GLOBAL DEFAULT   13 gethostent@@GLIBC_2.0
  1390: 000764e0    57 IFUNC   WEAK   DEFAULT   13 bzero@@GLIBC_2.0
  1391: 001b39c0    16 OBJECT  GLOBAL DEFAULT   33 rpc_createerr@@GLIBC_2.0
  1392: 00107000  1646 FUNC    GLOBAL DEFAULT   13 clnt_broadcast@@GLIBC_2.0
  1393: 0002c5f0    31 FUNC    GLOBAL DEFAULT   13 __sigaddset@@GLIBC_2.0
  1394: 001b0204     4 OBJECT  GLOBAL DEFAULT   32 argp_err_exit_status@@GLIBC_2.1
  1395: 00072880    95 FUNC    GLOBAL DEFAULT   13 mcheck_check_all@@GLIBC_2.2
